doc,dt,pid,texto,n_palavras
202506,2025-06-01,29,"Percentil 25 Percentil 50 Percentil 75 Percentil 99 BANCO BMG S.A. fev/25 10,73 21,44 36,20 81,93 mar/25 17,64 27,17 43,40 72,60 abr/25 15,93 19,91 26,87 72,72 mai/25 10,29 18,69 27,96 72,47 BANCO BRADESCARD fev/25 5,25 16,61 28,18 88,13 mar/25 5,29 16,98 28,83 87,66 abr/25 5,32 16,74 28,63 90,42 mai/25 4,59 15,68 28,19 100,00 BANCO BRADESCO S.A. fev/25 7,18 18,52 35,00 92,52 mar/25 6,62 17,44 34,90 92,48 abr/25 6,39 18,10 34,95 90,49 mai/25 6,30 16,51 35,88 100,00 BANCO BV S.A. fev/25 4,62 12,73 31,15 99,99 mar/25 4,22 11,59 29,68 97,28 abr/25 3,48 7,42 24,80 96,98 mai/25 4,22 11,58 25,90 92,72 BANCO C6 S.A. fev/25 4,07 7,48 17,47 63,16 mar/25 4,09 7,53 16,75 61,54 abr/25 4,09 7,25 16,03 59,42 mai/25 4,05 6,80 14,06 58,03 BANCO CSF S.A. fev/25 8,84 18,64 32,95 91,31 mar/25 9,30 19,09 33,44 91,68 abr/25 9,92 19,93 34,74 92,02 mai/25 10,45 21,26 36,90 92,42 BANCO PAN fev/25 5,21 15,00 23,17 68,92 mar/25 5,02 15,00 21,10 68,25 abr/25 5,02 15,00 23,01 68,23 mai/25 5,52 15,00 22,09 68,85 BANCO SANTANDER (BRASIL) S.A. fev/25 6,20 17,04 31,67 70,25 mar/25 6,61 16,78 31,61 71,75 abr/25 6,60 17,91 32,62 73,31 mai/25 7,31 17,97 32,86 75,91 BCO DO BRASIL S.A. fev/25 2,25 12,20 17,24 74,28 mar/25 1,71 10,53 15,68 79,60 abr/25 1,91 10,54 16,46 79,32 mai/25 1,67 11,78 16,52 79,33 CAIXA ECONÔMICA FEDERAL fev/25 5,15 8,40 15,28 54,10 mar/25 5,24 9,51 15,28 55,92 abr/25 4,42 9,73 16,10 56,47 mai/25 4,92 10,60 16,10 56,69 ITAÚ UNIBANCO S .A. fev/25 5,45 15,25 34,30 100,00 mar/25 5,83 15,36 34,25 100,00 abr/25 5,96 16,27 34,92 100,00 mai/25 6,60 16,90 35,93 100,00 LUIZACRED S.A. SCFI fev/25 5,38 15,10 33,95 100,00 mar/25 5,73 15,79 34,63 100,00 abr/25 5,77 16,29 34,68 100,00 mai/25 6,40 17,40 36,12 100,00 NU FINANCEIRA S.A. CFI fev/25 4,58 12,10 24,10 96,47 mar/25 4,86 12,98 24,50 96,63 abr/25 4,58 12,52 25,27 96,52 mai/25 5,21 13,09 25,52 96,89 PORTOSEG S.A. CFI fev/25 6,33 17,02 33,33 100,00 mar/25 6,33 15,77 32,45 98,35 abr/25 6,30 16,86 32,53 97,96 mai/25 6,43 16,84 32,70 98,77 REALIZE CFI S.A. fev/25 4,50 7,08 17,20 76,76 mar/25 4,54 8,00 17,40 71,53 abr/25 4,51 7,72 17,99 76,78 mai/25 4,49 6,66 17,40 76,78",355
202506,2025-06-01,30,Nota para a Imprensa – 27.06 .2025 5. Revisão das estatísticas de crédito,13
202506,2025-06-01,31,"De acordo com a Política de Revisão das Estatísticas Econômicas Oficiais Compiladas pelo Departamento de Estatísticas (DSTAT) do Banco Central do Brasil , 3ª edição, de junho de 2023, as estatísticas de crédito sofrem revisão ordinária anual nos meses de junho. Essas revisões visam, principalmente, o aprimoramento da consistência entre os diferentes documentos remetidos pelas instituições financeiras ao Ba nco Central, a retificação de informações anteriormente enviadas e a revisão de séries históricas.",73
202506,2025-06-01,32,"Na revisão anual de junho de 2025, destacam -se as seguintes alterações:",12
202506,2025-06-01,33,"i) Crédito pessoal consignado para trabalhadores do setor público, do setor privado e beneficiários do INSS : revisão das séries de saldos e inadimplência desde dezembro de 2024 .",29
202506,2025-06-01,34,"ii) Provisões : com a implantação do novo COSIF, as séries de provisões passam a incluir também as provisões relacionadas a limites de crédito e garantias por liberar , a partir de janeiro de 2025 .",36
202506,2025-06-01,35,"1,51,71,92,12,32,5Inadimplência Consignado Público e INSS Atual Público Revisado Público Atual INSS Revisado INSS 4,04,55,05,56,06,5 jan 24 fev 24 mar 24 abr 24 mai 24 jun 24 jul 24 ago 24 set 24 out 24 nov 24 dez 24 jan 25 fev 25 mar 25 abr 25 mai 25Provisões -Instituições financeiras públicas (%) Anterior Ajustado",54
202506,2025-06-01,36,"iii) M2: inclusão das Letras de Crédito do Desenvolvimento ( LCDs ) entre as letras de crédito emitidas pelo SFN, desde ja neiro de 20 25. 6,06,57,07,58,08,5 jan 24 fev 24 mar 24 abr 24 mai 24 jun 24 jul 24 ago 24 set 24 out 24 nov 24 dez 24 jan 25 fev 25 mar 25 abr 25 mai 25Provisões -Instituições financeiras privadas nacionais (%) Anterior Ajustado 5,05,56,06,57,07,5 jan 24 fev 24 mar 24 abr 24 mai 24 jun 24 jul 24 ago 24 set 24 out 24 nov 24 dez 24 jan 25 fev 25 mar 25 abr 25 mai 25Provisões -Instituições financeiras estrangeiras (%) Anterior Ajustado",109
202507,2025-07-01,1,Nota para a Imprensa – 28.07 .2025 1. Crédito ampliado ao setor não financeiro,14
202507,2025-07-01,2,"Em junho , o saldo do crédito ampliado ao setor não financeiro atingiu R$ 19,3 trilhões ( 157,5 % do PIB), com alta de 0,9% no mês, refletindo, principalmente, os acréscimos de 2,9% nos títulos públicos de dívida e de 2,1% nos títulos de dívida securitizados . Em doze meses, o crédito ampliado cresceu 10,6 %, com avanços nos títulos públicos de dívida (12,2%) , nos empréstimos do SFN (10,1%) , nos títulos de dívida securitizados (25,6%) e nos títulos privados de dívida (16,3%) .",85
202507,2025-07-01,3,"O crédito ampliado às empresas somou R$ 6,6 trilhões em junho (54,1 % do PIB), redução de 0,6% no mês, ressaltando -se o decréscimo de 3,8% nos empréstimos externos, influenciad o pela apreciação cambial de 4,41 %. Em relação a junho de 2024, houve crescimento de 9,1%, resultado principalmente de elevações de 19,9 % em títulos de dívida e de 6,2% nos empréstimos do SFN.",65
202507,2025-07-01,4,"O crédito ampliado às famílias situou -se em R$ 4,5 trilhões (36,4% do PIB), com expansões de 0,4% no mês e de 11,9 % em doze meses, refletindo o desempenho dos empréstimos do SFN.",34
202507,2025-07-01,5,2. Operações de crédito do Sistema Financeiro Nacional (SFN),9
202507,2025-07-01,6,"O saldo das operações de crédito do SFN assinalou expansão mensal de 0,5% em junho, totalizando R$6,7 trilhões . Esse desempenho decorreu, basicamente, dos incrementos de 0,6% no crédito destinado às empresas e de 0,4% às famílias, que somaram R$2,5 trilhões e R$4,1 trilhões, respectivamente . Em doze meses , o saldo das operações de crédito do SFN em junho apresentou menor ritmo de crescimento em relação ao observado no mês anterior, com incremento de 10,7% ante 11,8% . Por segmento, observadas as mesmas base s de comparação, o crédito às pessoas jurídicas e o crédito às pessoas físicas registraram arrefecimento, com altas de 8,8% ante 10,9% e de 1 1,9% ante 12,4%, na mesma ordem.",116
202507,2025-07-01,7,"O saldo de crédito com recursos livres alcançou R$3,9 trilhões em junho, com altas de 0,4% no mês e de 9,7% em comparação a igual período do ano anterior . No crédito livre às pessoas jurídicas , saldo de R$1,6 trilhão, com altas de 0,6% no mês e de 6,2% em doze meses . Destacaram -se as expansões em adiantamento s de contratos de câmbio – ACC (+4,3%), capital de giro total (+0,9%) e outros créditos livres 246810121416 jun 23 ago 23 out 23 dez 23 fev 24 abr 24 jun 24 ago 24 out 24 dez 24 fev 25 abr 25 jun 25%Saldos de crédito -Variação em 12 meses Total Pessoa Jurídica Pessoa Física",115
202507,2025-07-01,8,"Nota para a Imprensa – 28.07 .2025 (+2,4%), e o recuo da carteira de desconto de duplicatas e outros recebíveis ( -1,9%) , influenciada pela alteração da alíquota do imposto sobre operações financeiras (IOF) sobre as operações de risco sacado a partir de junho .",45
202507,2025-07-01,9,"O crédito livre às pessoas físicas totalizou R$2,3 trilhões em junho, com crescimento s de 0,3% no mês e de 12,4% em doze meses . Destaques para financiamento s para aquisição de veículos (+0,9%), cartão de crédito total ( +0,3%) e crédito pessoal não consignado (+0,4%) , bem como para a diminuição da carteira de crédito pessoal consignado para beneficiários do INSS ( -1,1%) decorrente dos impactos das medidas restritivas para concessão do crédito adotadas por aquela autarquia.",78
202507,2025-07-01,10,"O saldo de crédito com recursos direcionados alcançou R$2,8 trilhões em junho , com incrementos de 0,5% no mês e de 12,0% em doze meses . O crédito direcionado às empresas totalizou R$946,5 bilhões, com acréscimos de 0,7% no mês e de 13,3 % em doze meses , enquanto o destinado às famílias avançou 0,4% e 11, 3%, na mesma ordem, somando R$1,9 trilhão .",65
202507,2025-07-01,11,"As concessões de crédito do SFN totalizaram R$636, 9 bilhões em junho . Nas séries sazonalmente ajustadas , as concessões recuaram 3,1% no mês, com redução de 7,5% nas operações com pessoas jurídicas e expansão de 1,4% nas operações com pessoas físicas . Nos doze meses acumulados até junho , as concessões nominais cresceram 13,9 %, com altas de 17,7 % nas operações com empresas e de 10,9% nas operações com as famílias . As concessões nominais médias diárias avançaram 3,4% em junho comparativamente ao mês anterior , ressaltando -se a ocorrência de um dia útil a menos em relação a maio .",103
202507,2025-07-01,12,"A taxa média de juros das concessões de crédito do sistema financeiro atingiu 31,5% a.a., com redução de 0,1 p.p. no mês e alta de 3,6 p.p. na comparação com junho do ano anterior . Nas operações com as empresas , a taxa média recuou 0,1 p.p. no mês e aumentou 2,8 p.p. em doze meses , situando -se em 21,2% a.a. Nas operações pactuadas com as famílias, a taxa média de juros manteve -se estável no mês e avançou 3,8 p.p. em doze meses, situando -se em 36,3% a.a.",90
202507,2025-07-01,13,"O spread bancário, que mede a diferença entre as taxas médias de juros das operações de crédito e o custo de captação, alcançou 20, 4 p.p., mantendo -se estável no mês e aumentando 1,8 p.p. em doze meses . 400450500550600650700750 jun 23 ago 23 out 23 dez 23 fev 24 abr 24 jun 24 ago 24 out 24 dez 24 fev 25 abr 25 jun 25R$ bilhõesConcessões de crédito Dessazonalizado Nominal",71
202507,2025-07-01,14,"No crédito livre , a taxa média de juros situou -se em 45,4% a.a. em junho , assinalando estabilidade no mês e elevação de 5,4 p.p. em doze meses . No crédito livre às pessoas jurídicas , a taxa média de juros cresceu 0,1 p.p. no mês e 3, 5 p.p. em doze meses , situando -se em 24,3% a.a. A taxa média de juros do crédito livre às pessoas físicas atingiu 58,3% a.a. em junho , mantendo -se estável no mês e assinalando aumento de 5,7 p.p. em doze meses.",91
202507,2025-07-01,15,"Em junho , o efeito da variação das taxas médias de juros (efeito taxa) foi compensado pelo efeito da alteração na composição dos saldos (efeito saldo) no segmento de crédito livre às famílias, permanecendo estável a taxa média. No crédito livre às empresas , o efeito saldo foi determinante para o crescimento da taxa média, conforme mostra a tabela a seguir.",61
202507,2025-07-01,16,"O Indicador de Custo do Crédito (ICC), que mede o custo médio de toda a carteira de crédito do SFN, situou -se em 23,1 % a.a. em junho , com elevaç ões de 0,1 p.p. no mês e de 1,3 p.p. em doze meses.",44
202507,2025-07-01,17,"O percentual de inadimplência das operações de crédito total do SFN, considerados os atrasos superiores a 90 dias, aumentou 0,1 p.p. no mês, situando -se em 3, 6%. Em doze meses, o indicador avançou 0,4 p.p.",36
202507,2025-07-01,18,"No crédito livre, a inadimplência atingiu 5,0% da carteira, com incremento mensal de 0,1 p.p. e de 0, 5 p.p. em doze meses . A inadimplência no crédito livre às pessoas jurídicas manteve -se estável no mês e em doze meses , representando 3,1% da carteira. No crédito livre às pessoas físicas , a inadimplência alcançou 6,3% da carteira, com incrementos de 0, 1 p.p. no mês e de 0,8 p.p. em doze meses.",74
202507,2025-07-01,19,"Em maio , o endividamento das famílias situou -se em 49,0 %, com crescimento s de 0,1 p.p. no mês e de 1,4 p.p. em doze meses. O comprometimento de renda avançou 0,4 p.p. no mês e 1,9 p.p. em doze meses, alcançando 27,8 %.",45
202507,2025-07-01,20,"A base monetária alcançou R$451 bilhões em junho, com diminuição de 0,2% no mês e elevação de 3,2% em doze meses. No m ês, o volume de papel -moeda em circulação cresceu 1,6% , enquanto as reservas bancárias recuaram 6,7%.",40
202507,2025-07-01,21,"Taxas médias de juros (% a.a.) Variações mensais (p.p.) mai/25 jun/25Efeito TaxaEfeito Saldo Total Pessoa Física 58,3 58,3 0,2 -0,2 0,0 Pessoa Jurídica 24,2 24,3 0,0 0,1 0,1 Total 45,4 45,4 0,1 -0,1 0,0Crédito com Recursos Livres",37
202507,2025-07-01,22,"Nota para a Imprensa – 28.07 .2025 Entre os fluxos mensais dos fatores condicionantes da base monetária, apresentaram impacto contracionista as operações do setor externo, R$5,1 bilhões, as operações com derivativos, R$20,9 bilhões, e as operações com títulos públicos federais, R$62,1 bilhõ es (colocações líquidas de R$164,8 bilhões no mercado primário e compras líquidas de R$102,7 bilhões no mercado secundário). Do lado expansionista, contribuíram as operações do Tesouro Nacional, R$34,2 bilhões , e os depósitos de instituições financeiras, R $43,9 bilhões ( impactado principalmente pela liberação de depósitos voluntários a prazo, +R$47 bilhões, e pelo s recolhimento s de recursos de caderneta de poupança, -R$1,2 bilhão, e de depósitos a prazo em espécie, -R$3 bilhões).",115
202507,2025-07-01,23,"Os meios de pagamento restritos (M1) totaliz aram R$633,5 bilhões, redução de 2%, resultado da elevação do papel -moeda em poder do público em 1,4% e da diminuição dos depósitos à vista em 5,1%. Considerando -se dados dessazonalizados, o M1 recuou 3,5% no período.",44
202507,2025-07-01,24,"Os agregados monetários no conceito M2 aumentaram 0,1% no mês , com saldo total de R$6,9 trilhões, refletindo aumento de 0,3% nos saldos dos títulos privados emitidos por instituições financeiras, que totalizou R$5,2 trilhões. Essa variaç ão foi contrabalançada pela contração do saldo do M1. No período, o saldo da poupança aumentou 0,4%, após captações líquidas de R$2,1 bilhões. Os saldos das letras financeiras e das letras de crédito cresceram, respectivamente, 0,6% e 0,1%.",74
202507,2025-07-01,25,"O M3 avançou 0,3% em junho, totalizando R$12,7 trilhões, resultado do crescimento do saldo das quotas de fundos monetários , que totalizou R$5,6 trilhões (+1,3%). As operações compromissadas com títulos públicos federais e com títulos privados recuaram, respectivamente, 21,8% e 3,3%. O M4 expandiu 0,1% no mês, totalizando R$13,9 trilhões, apesar da redução do saldo de títulos p úblicos do Tesouro Nacional em poder dos residentes .",67
202507,2025-07-01,26,4. Limitação do montante de juros e encargos financeiros em cartões de crédito,13
202507,2025-07-01,27,"A Lei nº 14.690 , de 3 de outubro de 2023, determinou que , no crédito rotativo e no parcelamento d o saldo devedor das faturas de cartões de crédito e de outros instrumentos de pagamento pós -pagos , o montante total cobrado a título de juros e encargos financeiros não poderá exceder o valor original da dívida .",59
202507,2025-07-01,28,"Visando contribuir para o acompanhamento dos efeitos dessa legislação, o Banco Central passou a divulgar em página específica os percentuais acumulados dos montantes de juros e encargos nas operações de cartão rotativo e parcelado a partir da entrada em vigor da lei . Esses dados mostra m a distribuição de frequência da proporção dos montantes de juros e encargos financeiros cobrados pelas instituições financeiras em relação ao valor original da dívida e estão disponíveis no endereço www.bcb.gov.br/estatisticas/juros -cartao -de-credito ou pelo caminho Estatísticas > Taxas de Juros > Juros acumulados no cartão de crédito.",94
202507,2025-07-01,29,"Percentil 25 Percentil 50 Percentil 75 Percentil 99 BANCO BMG S.A. mar/25 17,64 27,17 43,40 72,60 abr/25 15,93 19,91 26,87 72,72 mai/25 10,29 18,69 27,96 72,47 jun/25 14,60 23,11 36,23 72,47 BANCO BRADESCARD mar/25 5,29 16,98 28,83 87,66 abr/25 5,32 16,74 28,63 90,42 mai/25 4,59 15,68 28,19 100,00 jun/25 3,93 11,72 22,60 100,00 BANCO BRADESCO S.A. mar/25 6,62 17,44 34,90 92,48 abr/25 6,39 18,10 34,95 90,49 mai/25 6,30 16,51 35,88 100,00 jun/25 5,92 14,89 30,95 100,00 BANCO BV S.A. mar/25 4,22 11,59 29,68 97,28 abr/25 3,48 7,42 24,80 96,98 mai/25 4,22 11,58 25,90 92,72 jun/25 4,22 10,87 25,97 89,62 BANCO C6 S.A. mar/25 4,09 7,53 16,75 61,54 abr/25 4,09 7,25 16,03 59,42 mai/25 4,05 6,80 14,06 58,03 jun/25 4,09 6,83 13,81 58,81 BANCO CSF S.A. mar/25 9,30 19,09 33,44 91,68 abr/25 9,92 19,93 34,74 92,02 mai/25 10,45 21,26 36,90 92,42 jun/25 10,26 21,50 37,88 92,58 BANCO PAN mar/25 5,02 15,00 21,10 68,25 abr/25 5,02 15,00 23,01 68,23 mai/25 5,52 15,00 22,09 68,85 jun/25 5,36 15,00 24,18 68,70 BANCO SANTANDER (BRASIL) S.A. mar/25 6,61 16,78 31,61 71,75 abr/25 6,60 17,91 32,62 73,31 mai/25 7,31 17,97 32,86 75,91 jun/25 5,71 16,36 33,06 80,25 BCO DO BRASIL S.A. mar/25 1,71 10,53 15,68 79,60 abr/25 1,91 10,54 16,46 79,32 mai/25 1,67 11,78 16,52 79,33 jun/25 1,84 10,73 16,44 79,20 CAIXA ECONÔMICA FEDERAL mar/25 5,24 9,51 15,28 55,92 abr/25 4,42 9,73 16,10 56,47 mai/25 4,92 10,60 16,10 56,69 jun/25 4,73 10,59 16,20 56,92 ITAÚ UNIBANCO S .A. mar/25 5,83 15,36 34,25 100,00 abr/25 5,96 16,27 34,92 100,00 mai/25 6,60 16,90 35,93 100,00 jun/25 6,12 17,20 37,27 100,00 LUIZACRED S.A. SCFI mar/25 5,73 15,79 34,63 100,00 abr/25 5,77 16,29 34,68 100,00 mai/25 6,40 17,40 36,12 100,00 jun/25 5,58 17,28 38,29 100,00 NU FINANCEIRA S.A. CFI mar/25 4,86 12,98 24,50 96,63 abr/25 4,58 12,52 25,27 96,52 mai/25 5,21 13,09 25,52 96,89 jun/25 6,69 20,34 58,13 97,31 PORTOSEG S.A. CFI mar/25 6,33 15,77 32,45 98,35 abr/25 6,30 16,86 32,53 97,96 mai/25 6,43 16,84 32,70 98,77 jun/25 6,27 16,14 31,84 98,36 REALIZE CFI S.A. mar/25 4,54 8,00 17,40 71,53 abr/25 4,51 7,72 17,99 76,78 mai/25 4,49 6,66 17,40 76,78 jun/25 4,50 7,72 17,40 71,53",355
